order_id,customer_id,customer_name,region,order_date,ship_date,product_id,category,sub_category,product_name,quantity,unit_price,discount,sales,profit,latitude,longitude
O100169,C4747,Christine Walters,Central,2024-12-22,2024-12-28,P216,Furniture,Bookcases,Stage Model A,6,22.01,0.0,132.06,27.78,31.801502,-80.961062
O100170,C7650,Michelle Wiggins,Central,2023-02-13,2023-02-15,P255,Technology,Machines,Everyone Model A,5,233.6,0.1,1051.2,87.94,26.488009,-117.90332
O100171,C7171,James Jackson,Central,2024-06-02,2024-06-06,P570,Office Supplies,Paper,Avoid Model B,4,247.72,0.0,990.88,166.6,25.203544,-82.216934
O100172,C2526,Amy Hernandez,South,2023-10-05,2023-10-10,P665,Furniture,Chairs,Student Model C,5,84.92,0.0,424.6,22.82,32.799588,-83.45441
O100173,C7225,Michael Wells,East,2024-10-13,2024-10-14,P945,Office Supplies,Art,Exactly Model B,2,144.39,0.0,288.78,21.13,28.470999,-98.901057
O100174,C3027,Brandon Obrien,East,2024-01-02,2024-01-10,P287,Office Supplies,Binders,Cut Model A,4,256.13,0.1,922.07,153.46,31.766776,-71.953832
O100175,C6657,Brenda Wilson,South,2023-04-28,2023-05-08,P350,Technology,Accessories,And Model B,4,499.29,0.0,1997.16,200.89,48.067856,-118.87548
O100176,C8738,Jessica Cowan,Central,2023-04-08,2023-04-15,P368,Technology,Copiers,Evening Model B,6,148.98,0.0,893.88,91.03,32.276853,-78.583419
O100177,C5953,Angel Mclean,Central,2024-03-10,2024-03-12,P192,Office Supplies,Art,Seem Model C,9,95.43,0.0,858.87,203.35,29.230098,-117.100899
O100178,C4754,Jesse Alvarado,West,2023-01-19,2023-01-25,P238,Technology,Phones,Remember Model C,1,245.58,0.1,221.02,58.65,41.297126,-118.325485
O100179,C6260,Cheryl Fitzgerald,West,2023-11-05,2023-11-12,P411,Office Supplies,Binders,At Model A,7,77.85,0.1,490.45,107.52,27.009616,-122.036069
O100180,C7883,Amy Johnson,West,2024-08-15,2024-08-20,P336,Office Supplies,Paper,Cup Model C,8,150.65,0.0,1205.2,135.61,44.949465,-113.766998
O100181,C5857,James Torres,Central,2023-06-13,2023-06-14,P863,Office Supplies,Paper,Option Model A,1,377.6,0.0,377.6,73.89,45.321214,-92.252706
O100182,C9748,Melissa Duke,South,2023-07-30,2023-08-05,P984,Furniture,Bookcases,Parent Model B,8,462.1,0.0,3696.8,989.67,42.664254,-80.202414
O100183,C9876,Brendan Lee,East,2023-02-05,2023-02-14,P790,Office Supplies,Art,Artist Model C,1,176.06,0.0,176.06,25.87,43.954243,-81.373936
O100184,C4490,Ashley Wyatt,West,2024-07-08,2024-07-15,P830,Furniture,Chairs,Reflect Model A,8,251.34,0.0,2010.72,299.21,43.653533,-68.389059
O100185,C3360,Brian Wallace,West,2023-06-12,2023-06-13,P323,Technology,Machines,Section Model B,5,81.23,0.1,365.54,21.09,40.371837,-88.363716
O100186,C9132,Kathryn Ruiz,Central,2024-05-16,2024-05-23,P989,Furniture,Tables,Four Model A,2,435.69,0.0,871.38,196.58,35.251114,-69.817784
O100187,C3537,Kevin Rodriguez,West,2023-04-05,2023-04-14,P932,Office Supplies,Binders,Speak Model C,8,327.86,0.1,2360.59,706.43,34.125157,-104.349709
O100188,C9240,Donald Strickland,West,2024-02-25,2024-03-04,P185,Technology,Accessories,Outside Model A,4,446.94,0.0,1787.76,457.77,39.699947,-73.829653
O100189,C8290,Shelby Taylor,East,2023-07-05,2023-07-13,P896,Office Supplies,Binders,Fight Model B,9,55.96,0.2,402.91,94.45,43.059734,-79.874447
O100190,C1738,Rebecca Richardson,West,2024-09-09,2024-09-11,P425,Office Supplies,Art,Try Model C,4,313.13,0.0,1252.52,240.61,48.945967,-71.630223
O100191,C2508,Julie Spencer,East,2023-09-13,2023-09-17,P808,Furniture,Tables,Center Model C,8,240.61,0.1,1732.39,165.06,30.869797,-116.888789
O100192,C4977,Dustin Green,South,2024-10-03,2024-10-07,P792,Technology,Copiers,Message Model A,5,443.78,0.1,1997.01,193.37,40.847428,-88.65879
O100193,C8548,Cynthia Rivera,West,2024-05-29,2024-05-30,P912,Office Supplies,Art,Network Model A,4,112.8,0.0,451.2,90.84,27.843616,-118.649375
O100194,C3905,Robert Wilson,West,2023-07-08,2023-07-11,P392,Office Supplies,Binders,Scene Model C,7,149.94,0.0,1049.58,291.14,30.08522,-120.251104
O100195,C5221,Sharon Johnson,East,2023-08-20,2023-08-24,P976,Furniture,Chairs,Service Model B,1,377.5,0.0,377.5,39.84,29.170138,-77.41616
O100196,C4633,Anthony Clark,South,2024-12-28,2025-01-07,P544,Furniture,Tables,Likely Model A,3,464.24,0.0,1392.72,253.26,40.821178,-68.548966
O100197,C1732,Daniel Mack,East,2023-08-30,2023-09-05,P417,Furniture,Chairs,Whose Model A,3,497.08,0.0,1491.24,243.9,38.337687,-93.685795
O100198,C5518,Beth Moore,East,2023-12-09,2023-12-18,P431,Furniture,Chairs,Develop Model A,8,187.77,0.0,1502.16,424.32,34.126899,-94.662685
O100199,C4316,Ashley Gomez,West,2024-12-31,2025-01-04,P540,Technology,Accessories,Test Model B,6,357.71,0.1,1931.63,537.0,43.300704,-87.795945
O100200,C2173,Susan Walker,East,2024-03-17,2024-03-18,P143,Furniture,Tables,Question Model C,9,146.15,0.1,1183.82,333.67,41.019298,-100.745809
O100201,C5470,Theresa Barrett,West,2024-04-18,2024-04-28,P148,Furniture,Tables,Compare Model C,1,275.82,0.0,275.82,53.82,43.481977,-115.190963
O100202,C1009,Kathleen Cuevas,Central,2023-06-18,2023-06-24,P764,Furniture,Bookcases,Worker Model C,8,267.72,0.1,1927.58,525.76,32.349792,-97.41305
O100203,C3052,Nancy Johnson,South,2024-04-22,2024-04-24,P310,Technology,Accessories,Money Model B,7,429.14,0.0,3003.98,169.11,48.740367,-91.414917
O100204,C8322,Troy Parker,South,2024-02-17,2024-02-24,P426,Furniture,Bookcases,Speech Model A,3,484.85,0.0,1454.55,92.26,43.255806,-73.98074
O100205,C6308,Tony French,East,2024-03-28,2024-04-05,P304,Office Supplies,Paper,Program Model B,7,238.42,0.0,1668.94,298.17,39.434112,-74.780752
O100206,C9146,Eric Garcia,Central,2024-02-29,2024-03-06,P657,Technology,Machines,Home Model A,1,73.6,0.0,73.6,16.95,46.625005,-74.521558
O100207,C5732,Laura Rivas,Central,2024-04-14,2024-04-20,P498,Furniture,Chairs,Picture Model C,4,237.5,0.0,950.0,281.79,42.851363,-122.865358
O100208,C4392,Blake Lewis,South,2023-07-28,2023-07-31,P589,Technology,Phones,Opportunity Model B,3,486.13,0.0,1458.39,312.13,31.82815,-94.262152
O100209,C7283,Laura Haynes,West,2023-08-27,2023-09-01,P609,Office Supplies,Art,Hit Model A,8,239.54,0.0,1916.32,286.65,38.83955,-119.882674
O100210,C8657,Wesley Bates,South,2023-09-24,2023-09-29,P375,Furniture,Chairs,While Model A,3,176.82,0.1,477.41,31.95,35.660971,-109.458874
O100211,C4913,Mr. Jonathan Boone,South,2024-07-15,2024-07-22,P605,Office Supplies,Paper,In Model C,8,426.33,0.0,3410.64,192.38,39.989202,-105.443522
O100212,C7545,Barbara Nelson,Central,2023-09-22,2023-09-24,P643,Technology,Accessories,Television Model B,4,113.19,0.0,452.76,55.89,26.337608,-91.546601
O100213,C1221,Amanda Ramirez,South,2023-03-23,2023-04-02,P312,Furniture,Chairs,Push Model A,2,460.35,0.1,828.63,245.75,37.446802,-67.62546
O100214,C7651,Karen Scott,West,2024-09-27,2024-10-03,P894,Furniture,Chairs,Fish Model C,2,159.9,0.0,319.8,55.22,28.618219,-85.748155
O100215,C4757,Michael Miller,South,2023-06-21,2023-06-30,P293,Technology,Machines,Myself Model C,8,469.24,0.0,3753.92,507.19,43.977907,-94.209351
O100216,C1195,Carla Young,Central,2024-01-28,2024-02-07,P718,Office Supplies,Art,Child Model B,3,185.41,0.0,556.23,107.31,40.22977,-86.233593
O100217,C6772,Heather Alexander,Central,2023-01-11,2023-01-12,P266,Office Supplies,Paper,Budget Model A,1,460.52,0.0,460.52,77.36,35.451924,-78.080085
O100218,C8185,Robert Lloyd,West,2023-02-19,2023-02-28,P642,Office Supplies,Binders,Evidence Model B,6,269.36,0.0,1616.16,478.9,38.165989,-106.287875
O100219,C3422,Cynthia Valdez,West,2024-10-07,2024-10-09,P320,Office Supplies,Binders,Check Model B,1,427.69,0.0,427.69,28.3,46.228553,-117.706409
O100220,C9632,Donald Andrews,West,2024-09-01,2024-09-03,P410,Technology,Phones,Social Model B,8,284.46,0.0,2275.68,358.1,26.751006,-82.283993
O100221,C6803,Matthew Anderson,Central,2024-08-18,2024-08-25,P997,Technology,Copiers,Morning Model C,1,338.18,0.1,304.36,89.35,46.119594,-115.989077
O100222,C8060,Victoria Kelly,South,2023-02-01,2023-02-07,P668,Office Supplies,Paper,Trade Model A,1,57.86,0.0,57.86,13.58,43.684923,-83.621354
O100223,C7762,Alejandra Knight,West,2024-09-11,2024-09-21,P652,Office Supplies,Art,Herself Model B,5,297.47,0.0,1487.35,360.13,48.868079,-98.71605
O100224,C9079,Karen Burgess,South,2023-11-23,2023-12-01,P313,Office Supplies,Binders,Morning Model A,6,434.08,0.0,2604.48,210.88,31.839088,-123.264256
O100225,C7874,Kristine Simpson,South,2023-01-22,2023-02-01,P207,Furniture,Bookcases,Different Model A,5,231.55,0.1,1041.98,220.62,28.326308,-123.202268
O100226,C3678,Joshua Stout,South,2024-12-25,2025-01-03,P630,Office Supplies,Art,Beautiful Model B,9,490.71,0.0,4416.39,1022.96,27.761964,-116.351953
O100227,C5449,Haley Martin,West,2024-09-12,2024-09-19,P199,Office Supplies,Paper,Source Model A,5,157.09,0.2,628.36,79.97,27.67318,-120.34907
O100228,C6983,Katherine Obrien,West,2024-04-18,2024-04-26,P701,Technology,Phones,Blue Model C,7,270.67,0.0,1894.69,429.45,39.354475,-118.302177
O100229,C6992,Destiny Wade,East,2023-09-03,2023-09-09,P724,Furniture,Bookcases,Issue Model A,9,186.39,0.0,1677.51,245.54,43.277365,-114.439118
O100230,C8141,Calvin Stevens,South,2023-03-28,2023-04-07,P811,Technology,Accessories,Strategy Model A,5,167.41,0.0,837.05,91.71,35.081143,-89.378978
O100231,C8026,Kimberly Potter,Central,2023-04-01,2023-04-05,P832,Furniture,Tables,Company Model C,2,338.43,0.3,473.8,105.63,34.456005,-76.674169
O100232,C1992,Ruben Meadows,West,2023-04-11,2023-04-19,P987,Technology,Machines,Great Model B,5,147.43,0.2,589.72,62.9,34.241443,-120.990605
O100233,C4863,Mary Stewart,South,2024-10-19,2024-10-22,P630,Office Supplies,Paper,Inside Model B,9,132.45,0.0,1192.05,173.65,27.763346,-81.830349
O100234,C4780,Traci Barrett,West,2024-02-09,2024-02-10,P113,Office Supplies,Paper,Player Model A,6,177.62,0.0,1065.72,190.76,41.527602,-103.050423
O100235,C4762,Janet Moore,West,2023-08-16,2023-08-19,P880,Technology,Accessories,Control Model A,4,393.44,0.0,1573.76,427.51,39.61184,-74.991688
O100236,C9995,Scott Nelson,West,2024-09-18,2024-09-20,P370,Office Supplies,Art,Space Model B,9,228.38,0.0,2055.42,171.62,31.439163,-108.132988
O100237,C3154,Carrie Wilson,South,2023-04-16,2023-04-25,P656,Office Supplies,Art,Around Model A,9,438.47,0.0,3946.23,454.21,39.988223,-79.336757
O100238,C3701,Robert Burch,East,2024-12-05,2024-12-11,P848,Technology,Copiers,Learn Model C,5,139.99,0.0,699.95,72.13,26.124934,-69.954947
O100239,C9386,Stephanie Harrison,East,2023-01-12,2023-01-19,P496,Office Supplies,Binders,Put Model A,3,13.26,0.0,39.78,5.25,46.941632,-73.942746
O100240,C9915,Vanessa King MD,Central,2024-04-04,2024-04-09,P193,Office Supplies,Art,Base Model C,4,386.24,0.0,1544.96,175.01,29.542169,-75.16359
O100241,C3965,Matthew Hernandez,South,2023-02-18,2023-02-26,P547,Office Supplies,Binders,Direction Model A,7,212.92,0.0,1490.44,192.18,36.272774,-113.437524
O100242,C8423,Brenda Davis,West,2023-04-18,2023-04-28,P304,Furniture,Tables,Work Model B,3,251.18,0.0,753.54,51.96,25.600269,-71.362979
O100243,C9221,Sharon Kelly,South,2023-09-04,2023-09-06,P364,Technology,Phones,Half Model A,2,125.15,0.0,250.3,39.13,26.316047,-96.927293
O100244,C4966,Heather Williams MD,South,2024-03-16,2024-03-25,P269,Technology,Phones,Simply Model A,2,495.01,0.2,792.02,162.88,41.039608,-76.818312
O100245,C6123,Jessica Allen,East,2024-07-22,2024-07-27,P660,Technology,Accessories,Money Model B,5,331.01,0.0,1655.05,349.81,47.07627,-112.160483
O100246,C8524,Harold Johnson,West,2023-08-12,2023-08-17,P395,Office Supplies,Paper,Fine Model B,9,411.37,0.0,3702.33,731.47,48.525993,-82.316889
O100247,C4617,Allison Fox,West,2024-09-07,2024-09-10,P363,Technology,Copiers,Really Model B,6,118.66,0.0,711.96,124.51,34.930526,-70.702798
O100248,C5414,Danny Fowler,West,2024-02-21,2024-02-24,P821,Technology,Phones,Important Model B,6,115.06,0.1,621.32,39.96,44.612359,-113.44779
O100249,C5681,David Thomas,East,2024-11-28,2024-12-03,P220,Technology,Copiers,Summer Model C,2,285.91,0.0,571.82,116.56,45.687125,-103.518395
O100250,C8753,Nancy Wilson,East,2024-09-24,2024-09-30,P924,Furniture,Chairs,Better Model C,7,393.04,0.1,2476.15,503.03,41.123972,-93.055674
O100251,C7370,Jessica Fisher,South,2024-02-05,2024-02-08,P599,Technology,Copiers,Same Model C,4,477.03,0.0,1908.12,478.48,40.745274,-80.829542
O100252,C1816,Jenny Henderson,South,2023-11-26,2023-12-04,P326,Furniture,Chairs,Hot Model A,6,372.69,0.0,2236.14,392.87,25.119006,-73.232977
O100253,C7898,Erin Mendoza,West,2023-01-31,2023-02-01,P473,Furniture,Tables,Size Model A,8,136.18,0.0,1089.44,256.32,43.366409,-106.282949
O100254,C3339,Melissa Gutierrez,South,2023-07-09,2023-07-15,P854,Furniture,Bookcases,Law Model B,5,183.58,0.0,917.9,163.19,40.472797,-119.283372
O100255,C7988,Tina Kelly,West,2024-03-05,2024-03-09,P346,Office Supplies,Binders,On Model A,9,164.01,0.1,1328.48,257.96,38.23606,-71.235048
O100256,C7403,Susan Hughes,South,2024-11-23,2024-12-03,P858,Technology,Phones,Budget Model C,1,284.02,0.0,284.02,33.16,41.713087,-107.734375
O100257,C1439,Anthony Webb,Central,2024-04-17,2024-04-19,P383,Office Supplies,Art,International Model C,9,317.32,0.2,2284.7,675.49,40.835263,-116.314923
O100258,C9669,Luis Williams,West,2024-08-01,2024-08-07,P728,Furniture,Tables,Ok Model A,1,61.17,0.0,61.17,10.41,29.655389,-87.197742
O100259,C6712,Sara Bradshaw,Central,2023-06-21,2023-06-22,P992,Office Supplies,Art,Particular Model A,5,225.81,0.0,1129.05,261.83,36.681436,-83.100639
O100260,C5270,Brad Jacobs,East,2023-04-04,2023-04-11,P398,Technology,Copiers,Strategy Model B,9,323.89,0.0,2915.01,482.82,39.392397,-106.835495
O100261,C7895,Ryan Newton,Central,2024-10-26,2024-10-29,P194,Technology,Machines,Travel Model C,4,197.84,0.0,791.36,189.21,29.12195,-77.324469
O100262,C8288,Amanda Chandler,Central,2023-03-19,2023-03-21,P460,Furniture,Bookcases,Design Model A,4,81.72,0.0,326.88,52.39,40.997477,-67.063501
O100263,C2140,Karen Schroeder,West,2023-08-29,2023-09-07,P841,Office Supplies,Paper,About Model C,6,423.93,0.2,2034.86,604.61,27.456316,-97.724303
O100264,C3418,Edward Burton,West,2024-08-28,2024-09-05,P497,Furniture,Chairs,Paper Model A,8,222.19,0.0,1777.52,318.51,47.557277,-103.449859
O100265,C6253,Craig Simpson,Central,2023-03-13,2023-03-19,P462,Office Supplies,Binders,Person Model A,3,258.81,0.0,776.43,201.66,28.092687,-103.722038
O100266,C9935,James Barr,South,2023-02-27,2023-03-06,P448,Technology,Machines,Writer Model C,6,427.38,0.0,2564.28,458.99,29.071403,-101.502446
O100267,C2345,Steven Jackson,East,2024-07-01,2024-07-03,P428,Furniture,Chairs,Guess Model B,7,410.58,0.0,2874.06,285.92,36.578973,-82.783702
O100268,C9738,Andrew Marks,West,2023-11-22,2023-11-30,P430,Furniture,Tables,Billion Model A,5,436.1,0.0,2180.5,208.46,32.808936,-68.44597
O100269,C5457,Brianna Smith,South,2024-11-02,2024-11-11,P541,Office Supplies,Binders,Build Model A,7,264.77,0.1,1668.05,257.69,46.207508,-76.74217
O100270,C4591,Bethany Jacobs,East,2024-02-26,2024-02-27,P807,Technology,Phones,Theory Model A,2,492.67,0.0,985.34,85.51,28.163038,-88.799815
O100271,C1930,Gregory Shepherd,East,2024-11-06,2024-11-12,P320,Technology,Machines,Century Model C,9,281.75,0.0,2535.75,628.82,30.049947,-121.629459
O100272,C1869,Emily Gibbs,South,2024-05-22,2024-05-29,P121,Office Supplies,Paper,Situation Model C,9,466.67,0.3,2940.02,702.79,44.318786,-118.067796
O100273,C8416,John Cooper,Central,2023-08-25,2023-08-30,P376,Office Supplies,Paper,Analysis Model B,1,108.57,0.0,108.57,31.09,44.578744,-69.012053
O100274,C5187,Cameron Pham,South,2024-04-11,2024-04-20,P226,Furniture,Tables,Because Model B,1,114.84,0.0,114.84,20.35,30.166366,-95.646933
O100275,C5648,Jose Ray,East,2024-01-05,2024-01-08,P828,Office Supplies,Art,Treatment Model B,5,200.64,0.0,1003.2,143.7,25.413808,-117.331298
O100276,C6047,Andrea Walls,West,2024-05-12,2024-05-19,P170,Technology,Accessories,Scientist Model C,8,292.41,0.0,2339.28,132.69,41.807871,-72.664295
O100277,C1786,Adam Miller,East,2023-06-19,2023-06-20,P572,Furniture,Chairs,Less Model C,3,466.3,0.0,1398.9,185.33,48.961318,-81.899318
O100278,C1406,Michelle Greene,West,2023-12-22,2023-12-26,P789,Technology,Accessories,Amount Model C,5,302.65,0.2,1210.6,102.25,48.263188,-79.949455
O100279,C4582,Savannah Rush MD,East,2024-12-15,2024-12-17,P279,Furniture,Bookcases,Provide Model A,7,210.21,0.0,1471.47,339.13,40.457952,-86.245314
O100280,C5191,Marissa Mitchell,East,2024-08-11,2024-08-21,P280,Office Supplies,Art,Add Model A,5,389.45,0.2,1557.8,153.0,48.880553,-118.515272
O100281,C4818,Matthew Key,South,2023-02-19,2023-03-01,P200,Technology,Machines,Listen Model B,8,224.66,0.0,1797.28,385.75,40.198516,-84.051709
O100282,C1572,Tiffany Armstrong,South,2023-10-11,2023-10-20,P945,Office Supplies,Art,Your Model C,2,89.89,0.0,179.78,46.93,42.463554,-86.641079
O100283,C5380,Joseph Roberts,South,2023-03-29,2023-03-30,P782,Office Supplies,Art,Become Model C,4,306.26,0.1,1102.54,156.99,37.48388,-71.740482
O100284,C6191,Julie Melendez,Central,2023-06-06,2023-06-07,P777,Technology,Phones,Majority Model B,6,105.61,0.2,506.93,61.24,43.657619,-88.265688
O100285,C2822,Steven Green,West,2024-12-07,2024-12-12,P519,Furniture,Bookcases,Behind Model A,9,10.48,0.0,94.32,19.51,25.085043,-71.791728
O100286,C7556,Christian Ross,East,2024-07-08,2024-07-15,P364,Technology,Phones,Too Model B,6,130.33,0.3,547.39,50.92,29.075549,-90.706527
O100287,C7007,Mr. Andrew Barnett Jr.,South,2024-02-25,2024-02-27,P103,Technology,Accessories,Both Model C,9,304.22,0.0,2737.98,624.44,38.232254,-73.033863
O100288,C7918,John Valdez,East,2023-09-23,2023-10-03,P115,Office Supplies,Paper,Rise Model B,5,294.81,0.1,1326.64,269.99,48.94941,-93.68735
O100289,C3608,Carla Parsons,West,2023-09-22,2023-09-23,P517,Technology,Accessories,Strong Model B,2,358.59,0.0,717.18,92.83,40.61193,-78.787921
O100290,C9746,Andrea Stewart,South,2023-09-04,2023-09-07,P907,Office Supplies,Binders,You Model C,4,167.48,0.0,669.92,169.3,41.399348,-121.003316
O100291,C9901,Courtney Chaney MD,West,2024-12-09,2024-12-13,P665,Furniture,Bookcases,Rest Model C,9,276.96,0.0,2492.64,627.39,47.587367,-97.844067
O100292,C7815,Kimberly Dickerson MD,South,2024-08-26,2024-09-04,P636,Office Supplies,Binders,Morning Model A,9,143.78,0.1,1164.62,216.93,29.252442,-112.9221
O100293,C4028,Stephen Howard,Central,2024-01-05,2024-01-08,P136,Furniture,Chairs,Rule Model C,6,394.44,0.2,1893.31,302.08,31.723146,-116.973823
O100294,C6228,Samantha Daniels,South,2024-05-26,2024-05-27,P795,Technology,Machines,This Model B,4,195.33,0.3,546.92,124.11,43.309745,-91.951313
O100295,C7209,Leah Bartlett,East,2024-09-07,2024-09-08,P119,Furniture,Chairs,Dark Model C,7,352.78,0.0,2469.46,487.65,41.000815,-116.47483
O100296,C4420,Jacob Bowman,South,2023-07-25,2023-07-27,P328,Technology,Accessories,Place Model B,2,154.77,0.0,309.54,45.54,25.547864,-100.203991
O100297,C9121,Jennifer Randolph,Central,2024-04-23,2024-04-29,P529,Technology,Accessories,Take Model B,5,191.8,0.2,767.2,123.35,29.443345,-105.427258
O100298,C1659,Linda Simmons,South,2023-04-16,2023-04-22,P380,Office Supplies,Paper,Sure Model A,1,490.46,0.0,490.46,75.67,26.371384,-82.610641
O100299,C1874,Troy Roberts,South,2024-05-06,2024-05-16,P504,Office Supplies,Binders,Adult Model C,7,397.28,0.3,1946.67,176.88,44.495468,-72.612191
O100300,C8295,Marc Garza,East,2023-04-03,2023-04-06,P688,Technology,Copiers,Guy Model B,9,252.98,0.3,1593.77,450.9,39.626839,-88.533031
O100301,C7774,Cathy Hill,West,2023-10-30,2023-11-06,P622,Office Supplies,Art,Size Model B,2,209.51,0.0,419.02,77.75,41.028349,-93.244173
O100302,C2108,Renee Villanueva,South,2023-08-29,2023-09-05,P620,Office Supplies,Paper,Number Model A,9,185.15,0.0,1666.35,306.29,32.495416,-118.449844
O100303,C3555,Kevin Smith,Central,2024-06-18,2024-06-26,P430,Furniture,Bookcases,Purpose Model C,4,218.49,0.1,786.56,201.26,30.234429,-107.980839
O100304,C8385,Shelly Daniels,South,2024-09-24,2024-10-02,P396,Technology,Machines,Forward Model A,1,25.46,0.0,25.46,5.96,30.25492,-116.001411
O100305,C4735,Mary Phillips,Central,2023-03-15,2023-03-23,P620,Furniture,Chairs,Hard Model B,5,79.85,0.2,319.4,51.79,34.165417,-114.566516
O100306,C5920,Michael Underwood Jr.,Central,2023-10-09,2023-10-10,P489,Technology,Machines,Education Model B,6,307.93,0.3,1293.31,97.24,48.247779,-93.72987
O100307,C4266,Steven Nguyen,East,2023-10-23,2023-11-02,P904,Furniture,Bookcases,Old Model A,7,292.26,0.1,1841.24,269.42,33.276959,-112.183226
O100308,C4425,Jesse Carter MD,West,2024-11-23,2024-12-02,P569,Office Supplies,Art,Involve Model A,5,79.65,0.0,398.25,35.34,48.664228,-84.31389
O100309,C2058,James Smith,West,2023-04-01,2023-04-09,P535,Office Supplies,Binders,Understand Model A,2,55.77,0.0,111.54,29.27,25.252992,-76.275265
O100310,C3873,Susan Wang,South,2023-09-27,2023-10-01,P337,Office Supplies,Art,Generation Model C,5,76.66,0.0,383.3,77.3,41.696281,-96.21509
